timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
41093596,0.0,0.0,0.0,-0.00919418,0.0010676215,0.0075531006,-6.170571e-05,-0.00016183779,0.00068616867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25726128,0.2573723,4.0586915,0.002504295,0.002510188,0.0025025287,0.0,0.0,0.0,0.0,0.0,0.0,0.00054508774,0.0019833394,0.006244909,0.0,0.0,0.0,0.0,0.0,0.0
41296801,0.0,0.0,0.0,-0.009653803,0.0011165256,0.16854858,-0.006419927,-0.019498538,0.0071216226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25727767,0.25738797,4.0588837,0.0025042756,0.0025101372,0.0025025185,0.0,0.0,0.0,0.0,0.0,0.0,0.00051543483,0.0016339754,0.0026648315,0.0,0.0,0.0,0.0,0.0,0.0
41497636,0.0,0.0,0.0,-0.010253958,0.0013995414,-0.10151672,0.015746638,0.025940804,-0.0016664863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25718465,0.25729173,4.05861,0.0025042652,0.002510177,0.0025025187,0.0,0.0,0.0,0.0,0.0,0.0,0.0006731615,0.001160362,0.0025494844,0.0,0.0,0.0,0.0,0.0,0.0
41698421,0.0,0.0,0.0,-0.01151201,0.0018877956,0.017471313,-0.027953357,-0.010023747,0.018043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00895,100.00911,4.058509,0.0025043509,0.0025100412,0.002502525,0.0,0.0,0.0,0.0,0.0,0.0,0.0003934469,0.002316898,0.0027901155,0.0,0.0,0.0,0.0,0.0,0.0
41904025,0.0,0.0,0.0,-0.011441508,0.0016048575,-0.13282776,0.011173591,0.011569027,0.008304596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01189,100.01215,4.058837,0.0025044517,0.0025100585,0.002502541,0.0,0.0,0.0,0.0,0.0,0.0,0.001419627,0.004827105,0.014435904,0.0,0.0,0.0,0.0,0.0,0.0
42104807,0.0,0.0,0.0,-0.012592072,0.001852376,-0.12261963,-0.02463293,0.00013849139,0.007229507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01514,100.01554,4.059741,0.0025045422,0.0025099944,0.0025025501,0.0,0.0,0.0,0.0,0.0,0.0,0.0015731768,0.006319279,0.020291284,0.0,0.0,0.0,0.0,0.0,0.0
42306441,0.0,0.0,0.0,-0.008788647,0.00057859404,-0.122543335,-0.0098153055,-0.009489238,0.008189023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26391554,0.26423815,4.0606055,0.0025044272,0.002509848,0.0025025213,0.0,0.0,0.0,0.0,0.0,0.0,0.0011849884,0.006299773,0.01639009,0.0,0.0,0.0,0.0,0.0,0.0
42512009,0.0,0.0,0.0,-0.009133027,-0.0010137402,-0.50131226,0.013671219,0.016774405,0.01683718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26163983,0.2618535,4.0618343,0.0025043138,0.002509661,0.0025024742,0.0,0.0,0.0,0.0,0.0,0.0,0.002278389,0.010492581,0.03269166,0.0,0.0,0.0,0.0,0.0,0.0
42712814,0.0,0.0,0.0,-0.0054402915,-0.00045587274,-0.2010498,0.00819087,0.0018647052,-0.03655666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.011055,100.011246,4.0617995,0.002504297,0.0025096438,0.0025024686,0.0,0.0,0.0,0.0,0.0,0.0,0.00061363616,0.008767482,0.028380066,0.0,0.0,0.0,0.0,0.0,0.0
42913624,0.0,0.0,0.0,-0.009426977,-0.0012391118,-0.041870117,-0.004229218,-0.01181649,0.018684357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01389,100.01418,4.061593,0.0025043932,0.002509556,0.002502474,0.0,0.0,0.0,0.0,0.0,0.0,0.0009719086,0.0074270875,0.024570914,0.0,0.0,0.0,0.0,0.0,0.0
