timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
45612371,216.53809,34.92,98750.99,1.1733252
45622408,216.70984,34.92,98749.0,1.1733015
45643481,216.70984,34.899998,98749.0,1.1733015
45654414,216.70984,34.899998,98749.0,1.1733015
45664408,216.53809,34.899998,98750.99,1.1733252
45686976,216.70984,34.88,98749.0,1.1733015
45697362,216.87895,34.88,98747.0,1.1732777
45707429,216.28442,34.88,98754.0,1.1733608
45728420,216.70984,34.85,98749.0,1.1733015
45739385,216.45354,34.85,98751.99,1.173337
45749505,216.53809,34.85,98750.99,1.1733252
45770461,216.45354,34.829998,98751.99,1.173337
45781361,216.79439,34.829998,98748.0,1.1732895
45791779,216.53809,34.829998,98750.99,1.1733252
45812408,216.9635,34.8,98746.0,1.1732658
45823373,217.13525,34.8,98744.0,1.1732421
45833502,216.87895,34.8,98747.0,1.1732777
45854408,217.05069,34.78,98744.99,1.1732539
45865361,216.79439,34.78,98748.0,1.1732895
45875433,216.62263,34.78,98750.0,1.1733134
45896423,216.62263,34.76,98750.0,1.1733134
45908101,216.19987,34.76,98755.0,1.1733727
45917463,216.79439,34.76,98748.0,1.1732895
45940543,216.62263,34.73,98750.0,1.1733134
45951361,216.45354,34.73,98751.99,1.173337
45961483,216.36897,34.73,98753.0,1.173349
45982794,217.2198,34.71,98743.0,1.1732302
45993495,216.62263,34.71,98750.0,1.1733134
46003408,216.53809,34.71,98750.99,1.1733252
46024408,216.53809,34.69,98750.99,1.1733252
46036230,216.87895,34.69,98747.0,1.1732777
46045486,216.9635,34.69,98746.0,1.1732658
46068364,216.53809,34.67,98750.99,1.1733252
46079383,216.79439,34.67,98748.0,1.1732895
46090361,216.53809,34.67,98750.99,1.1733252
46112476,216.62263,34.649998,98750.0,1.1733134
46123401,216.62263,34.649998,98750.0,1.1733134
46134360,217.05069,34.649998,98744.99,1.1732539
46156380,216.19987,34.63,98755.0,1.1733727
46167379,216.70984,34.63,98749.0,1.1733015
